Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [115] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() const [227] std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [26] void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  [52] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_check_length(unsigned long, unsigned long, char const*) const [228] std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [239] void std::_Construct<int>(int*)
  [31] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() const [229] std::chrono::duration<double, std::ratio<1l, 1l> >::duration<double, void>(double const&) [113] void std::_Construct<int, int const&>(int*, int const&)
  [70] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() const [230] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [173] std::iterator_traits<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::difference_type std::__count_if<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__ops::_Iter_equals_val<char const>)
  [11] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [231] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [85] void std::destroy_at<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  [84] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::begin() const [232] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [240] RouteRequest* std::__relocate_a<RouteRequest*, RouteRequest*, std::allocator<RouteRequest> >(RouteRequest*, RouteRequest*, RouteRequest*, std::allocator<RouteRequest>&)
  [68] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [95] std::vector<RouteRequest, std::allocator<RouteRequest> >::_S_max_size(std::allocator<RouteRequest> const&) [163] _ZSt12construct_atI12RouteRequestJS0_EQaant20is_unbounded_array_vIT_ErqXgsnwcvPvLi0E_S1_pispcl7declvalIT0_EEEEEPS1_S4_DpOS3_
  [33] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [233] std::vector<RouteRequest, std::allocator<RouteRequest> >::_S_relocate(RouteRequest*, RouteRequest*, RouteRequest*, std::allocator<RouteRequest>&) [241] std::enable_if<std::__is_bitwise_relocatable<RouteRequest, void>::value, RouteRequest*>::type std::__relocate_a_1<RouteRequest, RouteRequest>(RouteRequest*, RouteRequest*, RouteRequest*, std::allocator<RouteRequest>&)
  [53] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const [157] RouteRequest& std::vector<RouteRequest, std::allocator<RouteRequest> >::emplace_back<RouteRequest>(RouteRequest&&) [142] std::__size_to_integer(unsigned long)
  [18] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [158] std::vector<RouteRequest, std::allocator<RouteRequest> >::end() [28] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__do_uninit_fill_n<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
   [9] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator[](unsigned long) const [159] std::vector<RouteRequest, std::allocator<RouteRequest> >::back() [242] int* std::__do_uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
 [121] std::char_traits<char>::copy(char*, char const*, unsigned long) [96] std::vector<RouteRequest, std::allocator<RouteRequest> >::reserve(unsigned long) [197] int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [203] std::char_traits<char>::assign(char*, unsigned long, char) [160] std::vector<RouteRequest, std::allocator<RouteRequest> >::push_back(RouteRequest&&) [29] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::uninitialized_fill_n<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
 [114] std::char_traits<char>::assign(char&, char const&) [234] std::vector<RouteRequest, std::allocator<RouteRequest> >::~vector() [243] int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
 [127] std::char_traits<char>::length(char const*) [77] std::vector<Point, std::allocator<Point> >::_S_max_size(std::allocator<Point> const&) [122] std::is_constant_evaluated()
 [204] std::_Vector_base<RouteRequest, std::allocator<RouteRequest> >::_M_allocate(unsigned long) [78] std::vector<Point, std::allocator<Point> >::_S_check_init_len(unsigned long, std::allocator<Point> const&) [198] int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
 [205] std::_Vector_base<RouteRequest, std::allocator<RouteRequest> >::_Vector_impl::~_Vector_impl() [14] std::vector<Point, std::allocator<Point> >::_M_default_initialize(unsigned long) [30] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_fill_n_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
 [194] std::_Vector_base<RouteRequest, std::allocator<RouteRequest> >::_M_deallocate(RouteRequest*, unsigned long) [12] std::vector<Point, std::allocator<Point> >::vector(unsigned long, std::allocator<Point> const&) [244] int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&)
 [195] std::_Vector_base<RouteRequest, std::allocator<RouteRequest> >::_M_get_Tp_allocator() [10] std::vector<Point, std::allocator<Point> >::~vector() [15] Point* std::__uninitialized_default_n<Point*, unsigned long>(Point*, unsigned long)
 [206] std::_Vector_base<RouteRequest, std::allocator<RouteRequest> >::~_Vector_base() [23] std::vector<Point, std::allocator<Point> >::operator[](unsigned long) [56] int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long)
 [147] std::_Vector_base<Point, std::allocator<Point> >::_M_allocate(unsigned long) [41] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [16] Point* std::__uninitialized_default_n_a<Point*, unsigned long, Point>(Point*, unsigned long, std::allocator<Point>&)
 [148] std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::_Vector_impl(std::allocator<Point> const&) [42] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_check_init_len(unsigned long, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [57] int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&)
 [149] std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::~_Vector_impl() [27] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_fill_initialize(unsigned long, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [20] int const& std::min<int>(int const&, int const&)
 [150] std::_Vector_base<Point, std::allocator<Point> >::_M_deallocate(Point*, unsigned long) [22] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(unsigned long, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [24] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
 [151] std::_Vector_base<Point, std::allocator<Point> >::_M_create_storage(unsigned long) [87] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [174] std::iterator_traits<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::difference_type std::count<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, char>(__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, char const&)
